observer_id,Lden_week_avg_dBA
10737,63.92065659055049
10738,63.86557961765255
10739,63.818291304454924
1074,70.78306410422427
10740,63.765413310225554
10741,63.722250920434874
10742,63.675487907098486
10743,63.668294205191486
10744,63.657973741248654
10745,63.6695234460002
10746,63.70601257286029
10747,63.72456421611978
10748,63.800313426445115
10749,63.84999258178322
1075,70.89383559028468
10750,63.95720713246283
10751,64.04586334955758
10752,64.10861265701064
10753,64.15404526897007
10754,64.14269321345502
10755,64.10861265701064
10756,64.00861265701064
10757,63.87041923640921
10758,63.71332938010403
10759,63.633722854219826
1076,71.01304437626973
10760,63.58741040271318
10761,63.58741040271318
10762,61.15129485037268
10763,61.166571145159885
10764,61.166571145159885
10765,61.1825100050428
10766,61.1825100050428
10767,61.21133186803362
10768,61.241403022137106
10769,61.25780706108351
1077,71.10952392309687
10770,61.25780706108351
10771,61.27452930167756
10772,61.307816981595664
10773,61.33443649124477
10774,61.369173201734945
10775,61.41506306172346
10776,61.4948850000069
10777,61.61264874638825
10778,61.74645682696169
10779,61.90438662041515
1078,71.22402064825127
10780,62.062400606878334
10781,62.23456723612809
10782,62.408498810516264
10783,62.53456723612808
10784,62.71092463793681
10785,62.83957860397551
10786,62.97589863646166
10787,63.09744179726066
10788,63.2311692309588
10789,63.310701689428164
1079,71.37659323984919
10790,63.399235620124244
10791,63.48182323274376
10792,63.546776762977416
10793,63.60304231625119
10794,63.646776762977424
10795,63.65451645664908
10796,63.65064893720573
10797,63.65064893720573
10798,63.63262924646008
10799,63.60058954693479
108,66.99722664954332
1080,71.44955610989548
10800,63.5827763053863
10801,63.55261639607712
10802,63.49157657736275
10803,63.45261639607712
10804,63.42065659055049
10805,63.35612849715625
10806,63.30657830989159
10807,63.27723770359445
10808,63.21907486449377
10809,63.21907486449377
1081,71.60303231343991
10810,63.20562628783335
10811,63.17725808003317
10812,63.225515080589474
10813,63.25614298078442
10814,63.30725543363802
10815,63.38012784762444
10816,63.4442790323739
10817,63.520138385606614
10818,63.626971718379444
10819,63.71225027997423
1082,71.70303231343992
10820,63.78955793241137
10821,63.834489859049285
10822,63.84695906960289
10823,63.859109956016866
10824,63.834489859049285
10825,63.68196153719403
10826,63.56322661863687
10827,61.15129485037268
10828,61.166571145159885
10829,61.166571145159885
1083,71.81996638318337
10830,61.1825100050428
10831,61.1825100050428
10832,61.19875979720323
10833,61.241403022137106
10834,61.241403022137106
10835,61.25780706108351
10836,61.27452930167756
10837,61.307816981595664
10838,61.33443649124477
10839,61.35163962097891
1084,71.90555733914357
10840,61.39924344385501
10841,61.46494756549711
10842,61.52215854024692
10843,61.64022163799479
10844,61.740221637994786
10845,61.91879954275596
10846,62.04675279381774
10847,62.186541501579654
10848,62.344249359992254
10849,62.45886291018786
1085,72.03481563687109
10850,62.58742640305477
10851,62.69744179726065
10852,62.81221343278098
10853,62.91221343278097
10854,62.96308771626025
10855,63.04779914200636
10856,63.10032500788203
10857,63.158381985906274
10858,63.19590356941014
10859,63.19590356941014
1086,72.08604001957151
10860,63.188659954500395
10861,63.188659954500395
10862,63.188659954500395
10863,63.15588419371744
10864,63.15588419371744
10865,63.10629900989875
10866,63.0908088489275
10867,63.03501570778549
10868,62.97630257811795
10869,62.958797814905765
1087,72.17876773079897
10870,62.91774567072231
10871,62.88626330515235
10872,62.844984249869256
10873,62.821385907541654
10874,62.819892173883574
10875,62.817071853880044
10876,62.835156076463754
